STATECODE,STATE,SEX,AGE,POP2000,POP2008
25,Mississippi,M,58,12064,16673
25,Mississippi,M,59,11279,16181
25,Mississippi,M,60,11363,15781
25,Mississippi,M,61,11191,16634
25,Mississippi,M,62,10859,12127
25,Mississippi,M,63,10179,11948
25,Mississippi,M,64,9896,11820
25,Mississippi,M,65,9775,11935
25,Mississippi,M,66,8699,10309
25,Mississippi,M,67,8834,9661
25,Mississippi,M,68,8421,9534
25,Mississippi,M,69,8356,9326
25,Mississippi,M,70,8054,8766
25,Mississippi,M,71,7690,7959
25,Mississippi,M,72,7487,7540
25,Mississippi,M,73,7425,7373
25,Mississippi,M,74,6680,6331
25,Mississippi,M,75,6262,6277
25,Mississippi,M,76,5733,5794
25,Mississippi,M,77,5293,5633
25,Mississippi,M,78,4977,5220
25,Mississippi,M,79,4421,4846
25,Mississippi,M,80,4381,4572
25,Mississippi,M,81,3634,4378
25,Mississippi,M,82,3012,3781
25,Mississippi,M,83,2681,3429
25,Mississippi,M,84,2408,2948
25,Mississippi,M,85,11939,15693
25,Mississippi,F,0,20261,22106
25,Mississippi,F,1,19973,23111
25,Mississippi,F,2,19916,20991
25,Mississippi,F,3,19412,20602
25,Mississippi,F,4,20086,21013
25,Mississippi,F,5,20545,20355
25,Mississippi,F,6,20754,20292
25,Mississippi,F,7,21335,20775
25,Mississippi,F,8,21491,20102
25,Mississippi,F,9,21578,19807
25,Mississippi,F,10,22388,19967
25,Mississippi,F,11,21672,19363
25,Mississippi,F,12,20973,20073
25,Mississippi,F,13,21100,20588
25,Mississippi,F,14,21421,20801
25,Mississippi,F,15,21907,21441
25,Mississippi,F,16,21968,21687
25,Mississippi,F,17,22471,21482
25,Mississippi,F,18,23095,21727
25,Mississippi,F,19,24469,22843
25,Mississippi,F,20,23692,21513
25,Mississippi,F,21,22075,21244
25,Mississippi,F,22,20979,20655
25,Mississippi,F,23,20030,20069
25,Mississippi,F,24,19018,19982
25,Mississippi,F,25,19190,19377
25,Mississippi,F,26,18472,20862
25,Mississippi,F,27,19280,20973
25,Mississippi,F,28,19770,21183
25,Mississippi,F,29,20547,19185
25,Mississippi,F,30,20208,19090
25,Mississippi,F,31,19191,18895
25,Mississippi,F,32,18771,17664
25,Mississippi,F,33,18803,18551
25,Mississippi,F,34,19478,17733
25,Mississippi,F,35,21193,18625
25,Mississippi,F,36,21623,19308
25,Mississippi,F,37,21824,20357
25,Mississippi,F,38,21744,19958
25,Mississippi,F,39,22129,18960
25,Mississippi,F,40,22616,18605
25,Mississippi,F,41,22057,18322
25,Mississippi,F,42,21752,19128
25,Mississippi,F,43,21907,20646
25,Mississippi,F,44,21393,21413
25,Mississippi,F,45,21416,21431
25,Mississippi,F,46,20488,21224
25,Mississippi,F,47,19618,21558
25,Mississippi,F,48,19138,21973
25,Mississippi,F,49,18857,21719
25,Mississippi,F,50,18742,21223
25,Mississippi,F,51,17809,21385
25,Mississippi,F,52,18088,20881
25,Mississippi,F,53,18816,20878
25,Mississippi,F,54,14315,20077
25,Mississippi,F,55,14259,19282
25,Mississippi,F,56,14333,18744
25,Mississippi,F,57,14557,18315
25,Mississippi,F,58,13382,18240
25,Mississippi,F,59,12724,17175
25,Mississippi,F,60,12839,17369
25,Mississippi,F,61,12219,18135
25,Mississippi,F,62,12388,13728
25,Mississippi,F,63,11374,13482
25,Mississippi,F,64,11682,13495
25,Mississippi,F,65,11510,13625
25,Mississippi,F,66,10427,12311
25,Mississippi,F,67,10809,11674
25,Mississippi,F,68,10520,11610
25,Mississippi,F,69,10605,10825
25,Mississippi,F,70,10388,10874
25,Mississippi,F,71,10131,9739
25,Mississippi,F,72,10054,9884
25,Mississippi,F,73,10179,9757
25,Mississippi,F,74,9284,8632
25,Mississippi,F,75,9075,8861
25,Mississippi,F,76,8820,8393
25,Mississippi,F,77,8391,8377
25,Mississippi,F,78,8075,8036
25,Mississippi,F,79,7672,7657
25,Mississippi,F,80,7777,7568
25,Mississippi,F,81,6399,7378
25,Mississippi,F,82,5775,6520
25,Mississippi,F,83,5463,6127
25,Mississippi,F,84,5154,5903
25,Mississippi,F,85,31361,36542
26,Missouri,M,0,37718,42265
26,Missouri,M,1,37899,42096
26,Missouri,M,2,38005,40604
26,Missouri,M,3,37232,39598
26,Missouri,M,4,38252,39946
26,Missouri,M,5,38937,38943
26,Missouri,M,6,39737,39018
26,Missouri,M,7,40618,39208
26,Missouri,M,8,41512,38707
26,Missouri,M,9,42225,38820
26,Missouri,M,10,43326,39255
26,Missouri,M,11,42479,38481
26,Missouri,M,12,41785,39624
26,Missouri,M,13,41618,40190
26,Missouri,M,14,42849,41097
26,Missouri,M,15,42726,41900
26,Missouri,M,16,42196,42964
26,Missouri,M,17,42465,43185
26,Missouri,M,18,41374,41004
26,Missouri,M,19,40609,40011
26,Missouri,M,20,39768,39123
26,Missouri,M,21,37881,38993
26,Missouri,M,22,35921,40163
26,Missouri,M,23,35257,40614
26,Missouri,M,24,33675,39682
26,Missouri,M,25,34539,39895
26,Missouri,M,26,33265,42495
26,Missouri,M,27,34174,41701
26,Missouri,M,28,36243,42284
26,Missouri,M,29,38778,40411
26,Missouri,M,30,39028,37648
26,Missouri,M,31,36751,36483
26,Missouri,M,32,35560,35073
26,Missouri,M,33,36369,35947
26,Missouri,M,34,37685,34138
26,Missouri,M,35,41509,35490
26,Missouri,M,36,42854,36892
26,Missouri,M,37,43694,39766
26,Missouri,M,38,44223,40131
26,Missouri,M,39,44918,37672
26,Missouri,M,40,45777,36563
26,Missouri,M,41,44062,37278
26,Missouri,M,42,43900,38176
26,Missouri,M,43,43442,42094
26,Missouri,M,44,42088,43453
26,Missouri,M,45,41937,44263
26,Missouri,M,46,40301,44597
26,Missouri,M,47,38320,45067
26,Missouri,M,48,37831,45767
26,Missouri,M,49,36239,43783
26,Missouri,M,50,35879,43537
26,Missouri,M,51,35290,42933
26,Missouri,M,52,34943,41426
26,Missouri,M,53,37070,41052
26,Missouri,M,54,27189,39301
26,Missouri,M,55,27752,37137
26,Missouri,M,56,28111,36767
26,Missouri,M,57,28859,35023
26,Missouri,M,58,26265,34674
26,Missouri,M,59,24355,33732
26,Missouri,M,60,23336,33345
26,Missouri,M,61,22753,35148
26,Missouri,M,62,21782,25372
26,Missouri,M,63,20800,25807
26,Missouri,M,64,20711,25874
26,Missouri,M,65,20450,26209
26,Missouri,M,66,19027,23371
26,Missouri,M,67,18939,21221
26,Missouri,M,68,18333,19912
26,Missouri,M,69,17835,19246
26,Missouri,M,70,17698,17962
26,Missouri,M,71,16917,16790
26,Missouri,M,72,16872,16538
26,Missouri,M,73,16331,15976
26,Missouri,M,74,15285,14428
26,Missouri,M,75,14700,14109
26,Missouri,M,76,13802,13256
26,Missouri,M,77,12726,12492
26,Missouri,M,78,12166,12159
26,Missouri,M,79,10864,11211
26,Missouri,M,80,9832,10733
26,Missouri,M,81,8271,10095
26,Missouri,M,82,7717,9034
26,Missouri,M,83,6558,8296
26,Missouri,M,84,5999,7551
26,Missouri,M,85,27319,37266
26,Missouri,F,0,35817,40094
26,Missouri,F,1,35918,40064
26,Missouri,F,2,36169,38724
26,Missouri,F,3,35913,38141
26,Missouri,F,4,36751,37918
26,Missouri,F,5,36766,37346
26,Missouri,F,6,37660,37451
26,Missouri,F,7,38884,38149
26,Missouri,F,8,39880,37066
26,Missouri,F,9,40695,37096
26,Missouri,F,10,41325,37515
26,Missouri,F,11,40213,37214
26,Missouri,F,12,39772,38210
26,Missouri,F,13,39768,38183
26,Missouri,F,14,40347,39013
26,Missouri,F,15,40546,40239
26,Missouri,F,16,39809,41254
26,Missouri,F,17,39950,41730
26,Missouri,F,18,40550,39030
26,Missouri,F,19,41252,38672
26,Missouri,F,20,40894,38342
26,Missouri,F,21,38061,37555
26,Missouri,F,22,36421,39936
26,Missouri,F,23,35902,39913
26,Missouri,F,24,34007,39662
26,Missouri,F,25,35195,39237
26,Missouri,F,26,33839,42646
26,Missouri,F,27,35063,43257
26,Missouri,F,28,36912,42988
26,Missouri,F,29,39241,42002
26,Missouri,F,30,39423,37347
26,Missouri,F,31,36966,37328
26,Missouri,F,32,36440,35027
26,Missouri,F,33,37390,35971
26,Missouri,F,34,38385,34324
26,Missouri,F,35,42177,35995
26,Missouri,F,36,43893,37910
26,Missouri,F,37,44446,40311
26,Missouri,F,38,45248,40368
26,Missouri,F,39,46391,37655
26,Missouri,F,40,46642,37579
26,Missouri,F,41,44828,38297
26,Missouri,F,42,45198,39572
26,Missouri,F,43,45461,42933
26,Missouri,F,44,43196,44766
26,Missouri,F,45,43160,44736
26,Missouri,F,46,41863,45854
26,Missouri,F,47,39930,47120
26,Missouri,F,48,39573,47093
26,Missouri,F,49,38617,45036
26,Missouri,F,50,37778,45288
26,Missouri,F,51,37059,45703
26,Missouri,F,52,36576,43016
26,Missouri,F,53,39245,43227
26,Missouri,F,54,29336,41705
26,Missouri,F,55,29530,39482
26,Missouri,F,56,30020,39335
26,Missouri,F,57,31206,38263
26,Missouri,F,58,28204,37218
26,Missouri,F,59,26564,36402
26,Missouri,F,60,25543,35728
26,Missouri,F,61,24695,38190
26,Missouri,F,62,24076,28464
26,Missouri,F,63,22959,28469
26,Missouri,F,64,22747,28694
26,Missouri,F,65,23029,29485
26,Missouri,F,66,21902,26260
26,Missouri,F,67,21879,24352
26,Missouri,F,68,21670,23078
26,Missouri,F,69,21556,22053
26,Missouri,F,70,21702,21382
26,Missouri,F,71,20780,20157
26,Missouri,F,72,21140,19638
26,Missouri,F,73,20659,19680
26,Missouri,F,74,19979,18414
26,Missouri,F,75,20168,18021
26,Missouri,F,76,19229,17702
26,Missouri,F,77,18452,17263
26,Missouri,F,78,18213,17201
26,Missouri,F,79,17001,15968
26,Missouri,F,80,16142,15990
26,Missouri,F,81,14523,15189
26,Missouri,F,82,13704,14145
26,Missouri,F,83,12550,14077
26,Missouri,F,84,11756,12913
26,Missouri,F,85,72153,84412
27,Montana,M,0,5616,6576
27,Montana,M,1,5618,6530
27,Montana,M,2,5624,6250
27,Montana,M,3,5552,5991
27,Montana,M,4,5758,5976
27,Montana,M,5,5909,5962
27,Montana,M,6,6192,6060
27,Montana,M,7,6227,5913
27,Montana,M,8,6597,5961
27,Montana,M,9,6703,6007
27,Montana,M,10,7043,6044
27,Montana,M,11,6868,6004
27,Montana,M,12,7140,6198
27,Montana,M,13,7166,6291
27,Montana,M,14,7495,6617
27,Montana,M,15,7568,6589
27,Montana,M,16,7523,7035
27,Montana,M,17,7526,7108
27,Montana,M,18,7298,6753
27,Montana,M,19,6786,6772
27,Montana,M,20,6466,6620
27,Montana,M,21,6165,6861
27,Montana,M,22,5934,7338
27,Montana,M,23,5761,7614
27,Montana,M,24,5271,7363
27,Montana,M,25,5220,6525
27,Montana,M,26,5014,7579
27,Montana,M,27,4924,6592
27,Montana,M,28,5025,6774
27,Montana,M,29,5365,6331
27,Montana,M,30,5287,5938
27,Montana,M,31,5069,5391
27,Montana,M,32,4908,5053
27,Montana,M,33,5062,5399
27,Montana,M,34,5155,5082
27,Montana,M,35,5774,5288
27,Montana,M,36,6171,5423
27,Montana,M,37,6423,5968
27,Montana,M,38,6836,5669
27,Montana,M,39,6944,5520
27,Montana,M,40,7347,5349
27,Montana,M,41,7165,5545
27,Montana,M,42,7511,5611
27,Montana,M,43,7406,6339
27,Montana,M,44,7443,6580
27,Montana,M,45,7489,6730
27,Montana,M,46,7493,7192
27,Montana,M,47,7663,7373
27,Montana,M,48,7333,7730
27,Montana,M,49,7052,7452
27,Montana,M,50,6897,7913
27,Montana,M,51,6654,7548
27,Montana,M,52,6513,7651
27,Montana,M,53,6731,7658
27,Montana,M,54,5062,7662
27,Montana,M,55,5041,7703
27,Montana,M,56,4857,7388
27,Montana,M,57,5225,7175
27,Montana,M,58,4524,6851
27,Montana,M,59,4348,6679
27,Montana,M,60,4151,6678
27,Montana,M,61,3902,6664
27,Montana,M,62,3731,5023
27,Montana,M,63,3706,5053
27,Montana,M,64,3523,4857
27,Montana,M,65,3437,5021
27,Montana,M,66,3122,4275
27,Montana,M,67,3046,3991
27,Montana,M,68,3058,3736
27,Montana,M,69,3113,3465
27,Montana,M,70,3051,3182
27,Montana,M,71,2950,3160
27,Montana,M,72,2816,2950
27,Montana,M,73,2667,2844
27,Montana,M,74,2563,2533
27,Montana,M,75,2445,2447
27,Montana,M,76,2339,2356
27,Montana,M,77,2154,2341
27,Montana,M,78,2129,2307
27,Montana,M,79,1903,2076
27,Montana,M,80,1833,1952
27,Montana,M,81,1609,1791
27,Montana,M,82,1461,1704
27,Montana,M,83,1325,1519
27,Montana,M,84,1107,1348
27,Montana,M,85,4955,7068
27,Montana,F,0,5206,6197
27,Montana,F,1,5305,6138
27,Montana,F,2,5204,5892
27,Montana,F,3,5413,5813
27,Montana,F,4,5496,5751
27,Montana,F,5,5665,5713
27,Montana,F,6,5657,5667
27,Montana,F,7,5975,5765
27,Montana,F,8,6227,5537
27,Montana,F,9,6428,5709
27,Montana,F,10,6792,5548
27,Montana,F,11,6523,5796
27,Montana,F,12,6740,5856
27,Montana,F,13,6686,6057
27,Montana,F,14,6970,6025
27,Montana,F,15,7206,6343
27,Montana,F,16,7049,6653
27,Montana,F,17,7182,6786
27,Montana,F,18,6856,6375
27,Montana,F,19,6209,6016
27,Montana,F,20,6302,6161
27,Montana,F,21,5862,6159
27,Montana,F,22,5570,6510
27,Montana,F,23,5311,6760
27,Montana,F,24,4964,6450
27,Montana,F,25,4949,5956
27,Montana,F,26,4526,6915
27,Montana,F,27,4616,6097
27,Montana,F,28,5003,6480
27,Montana,F,29,5294,6082
27,Montana,F,30,5276,5645
27,Montana,F,31,5140,5205
27,Montana,F,32,4992,5244
27,Montana,F,33,5188,5334
27,Montana,F,34,5416,4909
27,Montana,F,35,5927,5203
27,Montana,F,36,6451,5358
27,Montana,F,37,6755,5878
27,Montana,F,38,6929,5807
27,Montana,F,39,7419,5695
27,Montana,F,40,7741,5432
27,Montana,F,41,7503,5652
27,Montana,F,42,7717,6069
27,Montana,F,43,7801,6320
27,Montana,F,44,7569,7057
27,Montana,F,45,7780,7195
27,Montana,F,46,7590,7104
27,Montana,F,47,7362,7727
27,Montana,F,48,7106,7992
27,Montana,F,49,6828,7740
27,Montana,F,50,6701,8020
27,Montana,F,51,6425,8062
27,Montana,F,52,5943,7646
27,Montana,F,53,6389,7910
27,Montana,F,54,4875,7842
27,Montana,F,55,4826,7466
27,Montana,F,56,4761,7259
27,Montana,F,57,5059,6918
27,Montana,F,58,4501,6738
27,Montana,F,59,4291,6550
27,Montana,F,60,4002,6127
27,Montana,F,61,3915,6367
27,Montana,F,62,3818,4875
27,Montana,F,63,3739,4819
27,Montana,F,64,3605,4749
27,Montana,F,65,3534,4956
27,Montana,F,66,3254,4310
27,Montana,F,67,3267,4089
27,Montana,F,68,3384,3715
27,Montana,F,69,3248,3604
27,Montana,F,70,3413,3475
27,Montana,F,71,3256,3362
27,Montana,F,72,3175,3214
27,Montana,F,73,3083,3106
27,Montana,F,74,2969,2899
27,Montana,F,75,2826,2780
27,Montana,F,76,2908,2846
27,Montana,F,77,2735,2752
27,Montana,F,78,2749,2803
27,Montana,F,79,2558,2674
27,Montana,F,80,2609,2564
27,Montana,F,81,2375,2416
27,Montana,F,82,2246,2288
27,Montana,F,83,2046,2108
27,Montana,F,84,1920,2107
27,Montana,F,85,10545,13178
28,Nebraska,M,0,12186,14110
28,Nebraska,M,1,12022,13648
28,Nebraska,M,2,11665,13340
28,Nebraska,M,3,11780,13212
28,Nebraska,M,4,11974,13344
28,Nebraska,M,5,12362,12938
28,Nebraska,M,6,12127,12561
28,Nebraska,M,7,12493,12467
28,Nebraska,M,8,12770,12059
28,Nebraska,M,9,12924,12014
28,Nebraska,M,10,13615,11642
28,Nebraska,M,11,13076,11809
28,Nebraska,M,12,12995,12015
28,Nebraska,M,13,13212,12455
28,Nebraska,M,14,13433,12229
28,Nebraska,M,15,13934,12669
28,Nebraska,M,16,13756,13000
28,Nebraska,M,17,13944,12986
28,Nebraska,M,18,13755,13125
28,Nebraska,M,19,13874,14395
28,Nebraska,M,20,13029,13057
28,Nebraska,M,21,12630,13810
28,Nebraska,M,22,11971,13187
28,Nebraska,M,23,11502,13715
28,Nebraska,M,24,11305,13033
28,Nebraska,M,25,11426,12819
28,Nebraska,M,26,10785,14129
28,Nebraska,M,27,10845,11937
28,Nebraska,M,28,11224,13031
28,Nebraska,M,29,11505,10950
28,Nebraska,M,30,11618,11790
28,Nebraska,M,31,11126,10443
28,Nebraska,M,32,10710,10978
28,Nebraska,M,33,10832,11063
28,Nebraska,M,34,11173,10764
28,Nebraska,M,35,11871,10689
28,Nebraska,M,36,12482,11122
28,Nebraska,M,37,12966,11692
28,Nebraska,M,38,12878,11482
28,Nebraska,M,39,13283,11019
28,Nebraska,M,40,13665,10650
28,Nebraska,M,41,13363,10750
28,Nebraska,M,42,13260,11080
28,Nebraska,M,43,13188,11761
28,Nebraska,M,44,13142,12270
28,Nebraska,M,45,12783,12791
28,Nebraska,M,46,12713,12706
28,Nebraska,M,47,12160,12964
28,Nebraska,M,48,12006,13431
28,Nebraska,M,49,11483,13020
28,Nebraska,M,50,11294,13022
28,Nebraska,M,51,11031,12783
28,Nebraska,M,52,10594,12666
28,Nebraska,M,53,10917,12239
28,Nebraska,M,54,8111,12115
28,Nebraska,M,55,8096,11606
28,Nebraska,M,56,8301,11327
28,Nebraska,M,57,8160,10883
28,Nebraska,M,58,7366,10506
28,Nebraska,M,59,6562,10211
28,Nebraska,M,60,6570,9772
28,Nebraska,M,61,6295,10024
28,Nebraska,M,62,6255,7288
28,Nebraska,M,63,6044,7208
28,Nebraska,M,64,5729,7440
28,Nebraska,M,65,5911,7298
28,Nebraska,M,66,5424,6488
28,Nebraska,M,67,5340,5769
28,Nebraska,M,68,5543,5712
28,Nebraska,M,69,5404,5406
28,Nebraska,M,70,5262,5284
28,Nebraska,M,71,5205,5049
28,Nebraska,M,72,5212,4668
28,Nebraska,M,73,4929,4750
28,Nebraska,M,74,4684,4274
28,Nebraska,M,75,4585,4127
28,Nebraska,M,76,4445,4099
28,Nebraska,M,77,4007,4013
28,Nebraska,M,78,3804,3741
28,Nebraska,M,79,3499,3551
28,Nebraska,M,80,3117,3481
28,Nebraska,M,81,2743,3101
28,Nebraska,M,82,2646,2829
28,Nebraska,M,83,2266,2678
28,Nebraska,M,84,2019,2580
28,Nebraska,M,85,9692,12606
28,Nebraska,F,0,11509,13444
28,Nebraska,F,1,11512,13153
28,Nebraska,F,2,11358,12720
28,Nebraska,F,3,11428,12600
28,Nebraska,F,4,11529,12521
28,Nebraska,F,5,11683,12398
28,Nebraska,F,6,11754,12048
28,Nebraska,F,7,11850,11996
28,Nebraska,F,8,12394,11378
28,Nebraska,F,9,12454,11493
28,Nebraska,F,10,12761,11327
28,Nebraska,F,11,12213,11449
28,Nebraska,F,12,12424,11503
28,Nebraska,F,13,12575,11713
28,Nebraska,F,14,12947,11876
28,Nebraska,F,15,13177,11892
28,Nebraska,F,16,13084,12511
28,Nebraska,F,17,13142,12475
28,Nebraska,F,18,13050,12505
28,Nebraska,F,19,13206,13183
28,Nebraska,F,20,12946,13308
28,Nebraska,F,21,12077,12847
28,Nebraska,F,22,11770,13463
28,Nebraska,F,23,11314,12936
28,Nebraska,F,24,10802,12369
28,Nebraska,F,25,10964,12011
28,Nebraska,F,26,10398,12973
28,Nebraska,F,27,10385,12282
28,Nebraska,F,28,11035,11092
28,Nebraska,F,29,11183,11307
28,Nebraska,F,30,11155,10244
28,Nebraska,F,31,11016,10409
28,Nebraska,F,32,10476,10496
28,Nebraska,F,33,10754,10660
28,Nebraska,F,34,10895,10479
28,Nebraska,F,35,11823,10061
28,Nebraska,F,36,12555,11041
28,Nebraska,F,37,12868,11235
28,Nebraska,F,38,13363,11084
28,Nebraska,F,39,13547,11093
28,Nebraska,F,40,13788,10233
28,Nebraska,F,41,13189,10575
28,Nebraska,F,42,13414,10888
28,Nebraska,F,43,13203,11646
28,Nebraska,F,44,12943,12453
28,Nebraska,F,45,12954,12660
28,Nebraska,F,46,12756,13089
28,Nebraska,F,47,12365,13251
28,Nebraska,F,48,12176,13564
28,Nebraska,F,49,11700,13053
28,Nebraska,F,50,11283,12930
28,Nebraska,F,51,10973,12888
28,Nebraska,F,52,10601,12523
28,Nebraska,F,53,10993,12469
28,Nebraska,F,54,8074,12317
28,Nebraska,F,55,8179,11813
28,Nebraska,F,56,8147,11700
28,Nebraska,F,57,8355,11179
28,Nebraska,F,58,7637,10706
28,Nebraska,F,59,7189,10330
28,Nebraska,F,60,6828,9885
28,Nebraska,F,61,6667,10283
28,Nebraska,F,62,6740,7516
28,Nebraska,F,63,6646,7632
28,Nebraska,F,64,6422,7511
28,Nebraska,F,65,6504,7714
28,Nebraska,F,66,6126,6985
28,Nebraska,F,67,6267,6678
28,Nebraska,F,68,6359,6275
28,Nebraska,F,69,6258,6084
28,Nebraska,F,70,6315,6057
28,Nebraska,F,71,6410,5908
28,Nebraska,F,72,6116,5674
28,Nebraska,F,73,6040,5764
28,Nebraska,F,74,5966,5260
28,Nebraska,F,75,5831,5414
28,Nebraska,F,76,5654,5385
28,Nebraska,F,77,5446,5202
28,Nebraska,F,78,5509,5117
28,Nebraska,F,79,5218,5072
28,Nebraska,F,80,5053,4838
28,Nebraska,F,81,4590,4716
28,Nebraska,F,82,4481,4505
28,Nebraska,F,83,3976,4240
28,Nebraska,F,84,3876,4053
28,Nebraska,F,85,24564,28402
29,Nevada,M,0,15314,20681
29,Nevada,M,1,15014,20778
29,Nevada,M,2,14800,20816
29,Nevada,M,3,15059,20045
29,Nevada,M,4,15282,19925
29,Nevada,M,5,15294,19537
29,Nevada,M,6,15358,19463
29,Nevada,M,7,15227,19109
29,Nevada,M,8,15575,18345
29,Nevada,M,9,15469,18119
29,Nevada,M,10,15705,17787
29,Nevada,M,11,14509,18094
29,Nevada,M,12,14344,18406
29,Nevada,M,13,14028,18333
29,Nevada,M,14,13904,18511
29,Nevada,M,15,13580,18195
29,Nevada,M,16,13357,18542
29,Nevada,M,17,13617,18328
29,Nevada,M,18,13042,16781
29,Nevada,M,19,12565,13147
29,Nevada,M,20,13216,13655
29,Nevada,M,21,12980,14323
29,Nevada,M,22,13279,15615
29,Nevada,M,23,13813,17033
29,Nevada,M,24,13989,18160
29,Nevada,M,25,14586,19620
29,Nevada,M,26,14357,19413
29,Nevada,M,27,14756,21400
29,Nevada,M,28,15658,21823
29,Nevada,M,29,16861,20639
29,Nevada,M,30,17529,20315
29,Nevada,M,31,16425,19330
29,Nevada,M,32,16171,19474
29,Nevada,M,33,16032,19094
29,Nevada,M,34,16388,18856
29,Nevada,M,35,17472,18741
29,Nevada,M,36,17322,19874
29,Nevada,M,37,17138,20972
29,Nevada,M,38,17312,21027
29,Nevada,M,39,16961,19877
29,Nevada,M,40,17380,19096
29,Nevada,M,41,16130,18769
29,Nevada,M,42,16279,19166
29,Nevada,M,43,15921,20499
29,Nevada,M,44,15255,19846
29,Nevada,M,45,15792,19607
29,Nevada,M,46,14761,19869
29,Nevada,M,47,14185,19192
29,Nevada,M,48,13489,19444
29,Nevada,M,49,13693,18250
29,Nevada,M,50,13845,18470
29,Nevada,M,51,13216,17755
29,Nevada,M,52,13382,17132
29,Nevada,M,53,14389,17508
29,Nevada,M,54,10785,16435
29,Nevada,M,55,11166,15951
29,Nevada,M,56,10840,15236
29,Nevada,M,57,11417,15593
29,Nevada,M,58,10158,15626
29,Nevada,M,59,9635,14926
29,Nevada,M,60,9434,15318
29,Nevada,M,61,8976,15585
29,Nevada,M,62,8876,11895
29,Nevada,M,63,8156,12134
29,Nevada,M,64,8158,11748
29,Nevada,M,65,8026,11792
29,Nevada,M,66,7256,10315
29,Nevada,M,67,7208,9580
29,Nevada,M,68,7005,9069
29,Nevada,M,69,6700,8341
29,Nevada,M,70,6739,7998
29,Nevada,M,71,6218,7050
29,Nevada,M,72,5841,6911
29,Nevada,M,73,5556,6707
29,Nevada,M,74,5226,5777
29,Nevada,M,75,5007,5713
29,Nevada,M,76,4500,5450
29,Nevada,M,77,4120,5013
29,Nevada,M,78,3832,4964
29,Nevada,M,79,3382,4491
29,Nevada,M,80,3017,4165
29,Nevada,M,81,2372,3816
29,Nevada,M,82,2109,3287
29,Nevada,M,83,1786,3177
29,Nevada,M,84,1516,2629
29,Nevada,M,85,5789,12644
29,Nevada,F,0,14403,19665
29,Nevada,F,1,14235,19786
29,Nevada,F,2,14076,19605
29,Nevada,F,3,14443,18988
29,Nevada,F,4,14502,18886
29,Nevada,F,5,14592,18345
29,Nevada,F,6,14473,18501
29,Nevada,F,7,14566,17959
29,Nevada,F,8,14811,17255
29,Nevada,F,9,14685,17188
29,Nevada,F,10,14952,16943
29,Nevada,F,11,13928,17404
29,Nevada,F,12,13353,17395
29,Nevada,F,13,13127,17467
29,Nevada,F,14,13053,17279
29,Nevada,F,15,12870,17330
29,Nevada,F,16,12439,17566
29,Nevada,F,17,12310,17225
29,Nevada,F,18,12128,15235
29,Nevada,F,19,11911,12268
29,Nevada,F,20,12213,11886
29,Nevada,F,21,12031,13037
29,Nevada,F,22,12444,14683
29,Nevada,F,23,12774,16433
29,Nevada,F,24,12830,17134
29,Nevada,F,25,13419,17406
29,Nevada,F,26,13374,17789
29,Nevada,F,27,13865,19412
29,Nevada,F,28,14802,20564
29,Nevada,F,29,15936,19458
29,Nevada,F,30,15972,18966
29,Nevada,F,31,15127,17581
29,Nevada,F,32,14859,17499
29,Nevada,F,33,14550,17544
29,Nevada,F,34,14789,17490
29,Nevada,F,35,15721,17444
29,Nevada,F,36,16119,18484
29,Nevada,F,37,15601,19252
29,Nevada,F,38,15736,18972
29,Nevada,F,39,15890,18093
29,Nevada,F,40,15804,17417
29,Nevada,F,41,15052,17206
29,Nevada,F,42,15292,17531
29,Nevada,F,43,15215,18351
29,Nevada,F,44,14726,18805
29,Nevada,F,45,15001,18180
29,Nevada,F,46,14553,18275
29,Nevada,F,47,13840,18580
29,Nevada,F,48,13332,18275
29,Nevada,F,49,13225,17435
29,Nevada,F,50,13564,17759
29,Nevada,F,51,13238,17664
29,Nevada,F,52,13498,17161
29,Nevada,F,53,14238,17314
29,Nevada,F,54,10915,16874
29,Nevada,F,55,11092,16183
29,Nevada,F,56,11064,15797
29,Nevada,F,57,11522,15603
29,Nevada,F,58,9989,15921
29,Nevada,F,59,9593,15522
29,Nevada,F,60,9357,15894
29,Nevada,F,61,8648,15801
29,Nevada,F,62,8567,12475
29,Nevada,F,63,8094,12462
29,Nevada,F,64,7872,12082
29,Nevada,F,65,7927,12490
29,Nevada,F,66,7188,10409
29,Nevada,F,67,7058,9830
29,Nevada,F,68,6735,9380
29,Nevada,F,69,6877,8609
29,Nevada,F,70,6913,8248
29,Nevada,F,71,6181,7590
29,Nevada,F,72,6379,7285
29,Nevada,F,73,6002,7137
29,Nevada,F,74,5900,6526
29,Nevada,F,75,5671,6383
29,Nevada,F,76,5295,5782
29,Nevada,F,77,4881,5908
29,Nevada,F,78,4584,5844
29,Nevada,F,79,4124,5125
29,Nevada,F,80,3810,5122
29,Nevada,F,81,3218,4673
29,Nevada,F,82,3034,4337
29,Nevada,F,83,2586,4114
29,Nevada,F,84,2341,3750
29,Nevada,F,85,11557,19286
30,New Hampshire,M,0,7302,7491
30,New Hampshire,M,1,7665,7450
30,New Hampshire,M,2,7703,7905
30,New Hampshire,M,3,8112,8021
30,New Hampshire,M,4,8278,7542
30,New Hampshire,M,5,8668,7627
30,New Hampshire,M,6,8680,7917
30,New Hampshire,M,7,9049,7992
30,New Hampshire,M,8,9174,7776
30,New Hampshire,M,9,9653,8154
30,New Hampshire,M,10,9912,8096
